entry_id,source,formula,space_group_number,K_eff_MJ_per_m3,mu0_Ms_T,easy_axis_label,in_classification_set,in_regression_set,cif_file
mp-25053,MP structure; K_eff from this work (DFT),Sr2Ni1Mo1O6,225,0.0,0.1858,,0,1,structures/mp-25053.cif
mp-2548,MP structure; K_eff from this work (DFT),Pu1As1,225,0.0,1.147,,0,1,structures/mp-2548.cif
mp-2573,MP structure; K_eff from this work (DFT),Np1Al3,221,0.0,0.5469,,0,1,structures/mp-2573.cif
mp-2593,MP structure; K_eff from this work (DFT),Al1Ni3,221,0.0,0.2446,,0,1,structures/mp-2593.cif
mp-2616,MP structure; K_eff from this work (DFT),Np1O2,225,0.0,0.8772,,0,1,structures/mp-2616.cif
mp-2622,MP structure; K_eff from this work (DFT),Pa6As8,220,0.0,0.1065,,0,1,structures/mp-2622.cif
mp-2636,MP structure; K_eff from this work (DFT),Gd1Mg1,221,0.0,1.6628,,0,1,structures/mp-2636.cif
mp-2658,MP structure; K_eff from this work (DFT),Al1Fe1,221,0.0,0.363,,0,1,structures/mp-2658.cif
mp-2665,MP structure; K_eff from this work (DFT),Pr2Ru4,227,0.0,0.0395,,0,1,structures/mp-2665.cif
mp-27125,MP structure; K_eff from this work (DFT),Na6Mn1Cl8,225,0.0,0.1693,,0,1,structures/mp-27125.cif
mp-27304,MP structure; K_eff from this work (DFT),K2Mn1Cl6,225,0.0,0.1547,,0,1,structures/mp-27304.cif
mp-2756,MP structure; K_eff from this work (DFT),Ce1Ag1,221,0.0,0.2211,,0,1,structures/mp-2756.cif
mp-27632,MP structure; K_eff from this work (DFT),K2Tc1Cl6,225,0.0,0.1475,,0,1,structures/mp-27632.cif
mp-27719,MP structure; K_eff from this work (DFT),Al4Cu2O8,227,0.0,0.089,,0,1,structures/mp-27719.cif
mp-27826,MP structure; K_eff from this work (DFT),K2Mo1Cl6,225,0.0,0.0981,,0,1,structures/mp-27826.cif
mp-27835,MP structure; K_eff from this work (DFT),K2Os1Br6,225,0.0,0.0845,,0,1,structures/mp-27835.cif
mp-27872,MP structure; K_eff from this work (DFT),Mg2Ti4O8,227,0.0,0.1467,,0,1,structures/mp-27872.cif
mp-27901,MP structure; K_eff from this work (DFT),K4Mn1Cl6,229,0.0,0.1605,,0,1,structures/mp-27901.cif
mp-28226,MP structure; K_eff from this work (DFT),Mn2Cr4O8,227,0.0,0.8488,,0,1,structures/mp-28226.cif
mp-28452,MP structure; K_eff from this work (DFT),Fe12W12N4,227,0.0,0.0576,,0,1,structures/mp-28452.cif
mp-28525,MP structure; K_eff from this work (DFT),Mn15Br6O20,225,0.0,1.2336,,0,1,structures/mp-28525.cif
mp-2863,MP structure; K_eff from this work (DFT),Ce1Cd3,225,0.0,0.1247,,0,1,structures/mp-2863.cif
mp-28651,MP structure; K_eff from this work (DFT),Cs2Ir1Cl6,225,0.0,0.0427,,0,1,structures/mp-28651.cif
mp-28692,MP structure; K_eff from this work (DFT),Cs2Cu1F6,225,0.0,0.0675,,0,1,structures/mp-28692.cif
mp-28828,MP structure; K_eff from this work (DFT),Li6Fe1Cl8,225,0.0,0.1696,,0,1,structures/mp-28828.cif
mp-2885,MP structure; K_eff from this work (DFT),Ga1Mo4S8,216,0.0,0.0491,,0,1,structures/mp-2885.cif
mp-29101,MP structure; K_eff from this work (DFT),Ce8Sb1Pd24,221,0.0,0.0664,,0,1,structures/mp-29101.cif
mp-2921,MP structure; K_eff from this work (DFT),Gd12Ga20O48,230,0.0,0.2476,,0,1,structures/mp-2921.cif
mp-29283,MP structure; K_eff from this work (DFT),Ca1Mn7O12,204,0.0,1.5783,,0,1,structures/mp-29283.cif
mp-29481,MP structure; K_eff from this work (DFT),Rb2W1Br6,225,0.0,0.0788,,0,1,structures/mp-29481.cif
mp-29556,MP structure; K_eff from this work (DFT),Tl2W1Cl6,225,0.0,0.097,,0,1,structures/mp-29556.cif
mp-29562,MP structure; K_eff from this work (DFT),Tl2Mo1Cl6,225,0.0,0.0974,,0,1,structures/mp-29562.cif
mp-3000,MP structure; K_eff from this work (DFT),Cr3Ga1N1,221,0.0,0.0772,,0,1,structures/mp-3000.cif
mp-30073,MP structure; K_eff from this work (DFT),La1Fe4Sb12,204,0.0,0.0304,,0,1,structures/mp-30073.cif
mp-30084,MP structure; K_eff from this work (DFT),Al4Fe2O8,227,0.0,0.3475,,0,1,structures/mp-30084.cif
mp-30227,MP structure; K_eff from this work (DFT),Rb2W1Cl6,225,0.0,0.0917,,0,1,structures/mp-30227.cif
mp-30234,MP structure; K_eff from this work (DFT),Cs2W1Cl6,225,0.0,0.0834,,0,1,structures/mp-30234.cif
mp-30338,MP structure; K_eff from this work (DFT),Y3Al1,221,0.0,0.1259,,0,1,structures/mp-30338.cif
mp-30419,MP structure; K_eff from this work (DFT),U1Sn1Au2,225,0.0,0.3639,,0,1,structures/mp-30419.cif
mp-30442,MP structure; K_eff from this work (DFT),Np2Be26,226,0.0,0.1784,,0,1,structures/mp-30442.cif
mp-30545,MP structure; K_eff from this work (DFT),Mg4V2O8,227,0.0,0.077,,0,1,structures/mp-30545.cif
mp-30555,MP structure; K_eff from this work (DFT),Ta1Ga1Co2,225,0.0,0.4511,,0,1,structures/mp-30555.cif
mp-30756,MP structure; K_eff from this work (DFT),La8Sn24Ru8,223,0.0,0.0019,,0,1,structures/mp-30756.cif
mp-30861,MP structure; K_eff from this work (DFT),Pu2Zn4,227,0.0,0.568,,0,1,structures/mp-30861.cif
mp-3088,MP structure; K_eff from this work (DFT),La1B1Rh3,221,0.0,0.0994,,0,1,structures/mp-3088.cif
mp-30889,MP structure; K_eff from this work (DFT),Ho4Ru4O14,227,0.0,0.0469,,0,1,structures/mp-30889.cif
mp-30902,MP structure; K_eff from this work (DFT),Er4Ru4O14,227,0.0,0.1778,,0,1,structures/mp-30902.cif
mp-31173,MP structure; K_eff from this work (DFT),Ce1Cd2Ag1,225,0.0,0.1198,,0,1,structures/mp-31173.cif
mp-31363,MP structure; K_eff from this work (DFT),K2Ta1Cl6,225,0.0,0.0484,,0,1,structures/mp-31363.cif
mp-31453,MP structure; K_eff from this work (DFT),Nb1Sb1Rh1,216,0.0,0.1777,,0,1,structures/mp-31453.cif
mp-3340,MP structure; K_eff from this work (DFT),Ta1Al1Co2,225,0.0,0.4492,,0,1,structures/mp-3340.cif
mp-33803,MP structure; K_eff from this work (DFT),Nd4Mo4O14,227,0.0,0.1618,,0,1,structures/mp-33803.cif
mp-3430,MP structure; K_eff from this work (DFT),Pr4Ru4O14,227,0.0,0.0421,,0,1,structures/mp-3430.cif
mp-3433,MP structure; K_eff from this work (DFT),Y1Mg1Ni4,216,0.0,0.0978,,0,1,structures/mp-3433.cif
mp-3464,MP structure; K_eff from this work (DFT),Fe1Si1Ru2,225,0.0,0.9395,,0,1,structures/mp-3464.cif
mp-3499,MP structure; K_eff from this work (DFT),Mn1Sb1Pd2,225,0.0,0.7317,,0,1,structures/mp-3499.cif
mp-35475,MP structure; K_eff from this work (DFT),Mn2V4O8,227,0.0,0.637,,0,1,structures/mp-35475.cif
mp-3574,MP structure; K_eff from this work (DFT),Mn1Al1Cu2,225,0.0,0.7863,,0,1,structures/mp-3574.cif
mp-3591,MP structure; K_eff from this work (DFT),Nd1B1Rh3,221,0.0,0.1118,,0,1,structures/mp-3591.cif
mp-3623,MP structure; K_eff from this work (DFT),Mn1Al1Co2,225,0.0,1.0617,,0,1,structures/mp-3623.cif
mp-36447,MP structure; K_eff from this work (DFT),Al4Co2O8,227,0.0,0.2651,,0,1,structures/mp-36447.cif
mp-3657,MP structure; K_eff from this work (DFT),Ti1Co2Si1,225,0.0,0.4993,,0,1,structures/mp-3657.cif
mp-371,MP structure; K_eff from this work (DFT),La3Tl1,221,0.0,0.1448,,0,1,structures/mp-371.cif
mp-3778,MP structure; K_eff from this work (DFT),Mg6Al36Cr4,227,0.0,0.0441,,0,1,structures/mp-3778.cif
mp-3861,MP structure; K_eff from this work (DFT),Al1Mo4S8,216,0.0,0.0493,,0,1,structures/mp-3861.cif
mp-387,MP structure; K_eff from this work (DFT),Ce1Sb1,225,0.0,0.1684,,0,1,structures/mp-387.cif
mp-392,MP structure; K_eff from this work (DFT),U6Sb8,220,0.0,0.1947,,0,1,structures/mp-392.cif
mp-4126,MP structure; K_eff from this work (DFT),K1U1O3,221,0.0,0.1467,,0,1,structures/mp-4126.cif
mp-4194,MP structure; K_eff from this work (DFT),Zn2Cr4S8,227,0.0,0.2795,,0,1,structures/mp-4194.cif
mp-4338,MP structure; K_eff from this work (DFT),Cr4Cd2S8,227,0.0,0.2569,,0,1,structures/mp-4338.cif
mp-4346,MP structure; K_eff from this work (DFT),Sr1Ru1O3,221,0.0,0.3681,,0,1,structures/mp-4346.cif
mp-4364,MP structure; K_eff from this work (DFT),Nb1Ga1Co2,225,0.0,0.4452,,0,1,structures/mp-4364.cif
mp-4409,MP structure; K_eff from this work (DFT),Cu2Rh4O8,227,0.0,0.0724,,0,1,structures/mp-4409.cif
mp-4474,MP structure; K_eff from this work (DFT),V4Ga1S8,216,0.0,0.2548,,0,1,structures/mp-4474.cif
mp-4492,MP structure; K_eff from this work (DFT),Mn1Co2Si1,225,0.0,1.3384,,0,1,structures/mp-4492.cif
mp-457,MP structure; K_eff from this work (DFT),Ce2Be26,226,0.0,0.0348,,0,1,structures/mp-457.cif
mp-4652,MP structure; K_eff from this work (DFT),Mn1Rh2Pb1,225,0.0,0.8489,,0,1,structures/mp-4652.cif
mp-4664,MP structure; K_eff from this work (DFT),Mn1Ge1Rh2,225,0.0,1.0586,,0,1,structures/mp-4664.cif
mp-4697,MP structure; K_eff from this work (DFT),Zn2Cr4Se8,227,0.0,0.2388,,0,1,structures/mp-4697.cif
mp-4704,MP structure; K_eff from this work (DFT),Y12Fe20O48,230,0.0,0.2942,,0,1,structures/mp-4704.cif
mp-472,MP structure; K_eff from this work (DFT),U2Al4,227,0.0,0.2778,,0,1,structures/mp-472.cif
mp-4922,MP structure; K_eff from this work (DFT),Mn1Al1Ni2,225,0.0,1.1798,,0,1,structures/mp-4922.cif
mp-4955,MP structure; K_eff from this work (DFT),Al1V1Co2,225,0.0,0.4985,,0,1,structures/mp-4955.cif
mp-4990,MP structure; K_eff from this work (DFT),Mn1Sn1Rh2,225,0.0,0.9544,,0,1,structures/mp-4990.cif
mp-5032,MP structure; K_eff from this work (DFT),La12Ru12O44,201,0.0,0.0224,,0,1,structures/mp-5032.cif
mp-504442,MP structure; K_eff from this work (DFT),U4Re7Si6,229,0.0,0.0986,,0,1,structures/mp-504442.cif
mp-504468,MP structure; K_eff from this work (DFT),Bi12Ru12O44,201,0.0,0.0119,,0,1,structures/mp-504468.cif
mp-504540,MP structure; K_eff from this work (DFT),Na22U10O32,208,0.0,0.1155,,0,1,structures/mp-504540.cif
mp-504603,MP structure; K_eff from this work (DFT),Cs2Tl1Fe1F6,225,0.0,0.282,,0,1,structures/mp-504603.cif
mp-504614,MP structure; K_eff from this work (DFT),Sm6Ga4Ni12,229,0.0,0.0272,,0,1,structures/mp-504614.cif
mp-504674,MP structure; K_eff from this work (DFT),Ba2Eu1Re1O6,225,0.0,0.5815,,0,1,structures/mp-504674.cif
mp-504699,MP structure; K_eff from this work (DFT),Ba2U1Fe1O6,225,0.0,0.4636,,0,1,structures/mp-504699.cif
mp-504714,MP structure; K_eff from this work (DFT),Ni6B14I2O26,219,0.0,0.1557,,0,1,structures/mp-504714.cif
mp-504731,MP structure; K_eff from this work (DFT),Eu1F2,225,0.0,1.6721,,0,1,structures/mp-504731.cif
mp-504753,MP structure; K_eff from this work (DFT),Cu12As4S13,217,0.0,0.0412,,0,1,structures/mp-504753.cif
mp-504776,MP structure; K_eff from this work (DFT),Ce6P17Pd6,217,0.0,0.1314,,0,1,structures/mp-504776.cif
mp-504778,MP structure; K_eff from this work (DFT),Na1Mo1F6,225,0.0,0.0825,,0,1,structures/mp-504778.cif
mp-504862,MP structure; K_eff from this work (DFT),Ti4Cd1Cu3O12,204,0.0,0.1686,,0,1,structures/mp-504862.cif
mp-504886,MP structure; K_eff from this work (DFT),Gd16O24,206,0.0,0.2587,,0,1,structures/mp-504886.cif
mp-504970,MP structure; K_eff from this work (DFT),U8H24,223,0.0,0.1151,,0,1,structures/mp-504970.cif
mp-505043,MP structure; K_eff from this work (DFT),Eu6Sb10O24,217,0.0,0.3108,,0,1,structures/mp-505043.cif
mp-505046,MP structure; K_eff from this work (DFT),Gd6Sb10O24,217,0.0,0.3823,,0,1,structures/mp-505046.cif
mp-505201,MP structure; K_eff from this work (DFT),Mn1Bi12O20,197,0.0,0.0639,,0,1,structures/mp-505201.cif
mp-505306,MP structure; K_eff from this work (DFT),Eu4Sn4O14,227,0.0,0.4792,,0,1,structures/mp-505306.cif
mp-505391,MP structure; K_eff from this work (DFT),Li6Co1Cl8,225,0.0,0.1283,,0,1,structures/mp-505391.cif
mp-505406,MP structure; K_eff from this work (DFT),Mo4P8O28,205,0.0,0.0394,,0,1,structures/mp-505406.cif
mp-505534,MP structure; K_eff from this work (DFT),Pu1B6,221,0.0,0.9167,,0,1,structures/mp-505534.cif
mp-505537,MP structure; K_eff from this work (DFT),Al3Co20B6,225,0.0,0.719,,0,1,structures/mp-505537.cif
mp-505544,MP structure; K_eff from this work (DFT),Co21B6Sb2,225,0.0,0.7237,,0,1,structures/mp-505544.cif
mp-505569,MP structure; K_eff from this work (DFT),Ce1H2,225,0.0,0.3028,,0,1,structures/mp-505569.cif
mp-505570,MP structure; K_eff from this work (DFT),Pa8H24,223,0.0,0.064,,0,1,structures/mp-505570.cif
mp-505571,MP structure; K_eff from this work (DFT),Mn3Sn1N1,221,0.0,0.5892,,0,1,structures/mp-505571.cif
mp-505572,MP structure; K_eff from this work (DFT),Al13Cr4Si4,216,0.0,0.0679,,0,1,structures/mp-505572.cif
mp-505623,MP structure; K_eff from this work (DFT),Al2Fe4O8,227,0.0,0.7147,,0,1,structures/mp-505623.cif
mp-505687,MP structure; K_eff from this work (DFT),P8W4O28,205,0.0,0.0412,,0,1,structures/mp-505687.cif
mp-505751,MP structure; K_eff from this work (DFT),Mn4In4O14,227,0.0,0.303,,0,1,structures/mp-505751.cif
mp-505781,MP structure; K_eff from this work (DFT),Mn1Ge1Pd2,225,0.0,0.792,,0,1,structures/mp-505781.cif
mp-505791,MP structure; K_eff from this work (DFT),Re1H8Br6N2,225,0.0,0.1224,,0,1,structures/mp-505791.cif
mp-510324,MP structure; K_eff from this work (DFT),Ce6Si4Ni12,229,0.0,0.1042,,0,1,structures/mp-510324.cif
mp-510376,MP structure; K_eff from this work (DFT),Ce1B1Rh3,221,0.0,0.0306,,0,1,structures/mp-510376.cif
mp-510380,MP structure; K_eff from this work (DFT),Mn3Cu1N1,221,0.0,1.4987,,0,1,structures/mp-510380.cif
mp-510401,MP structure; K_eff from this work (DFT),Gd1P1,225,0.0,1.7259,,0,1,structures/mp-510401.cif
mp-510402,MP structure; K_eff from this work (DFT),Gd1S1,225,0.0,1.8904,,0,1,structures/mp-510402.cif
mp-510486,MP structure; K_eff from this work (DFT),Ta12Al8Co4C4,227,0.0,0.0024,,0,1,structures/mp-510486.cif
mp-510570,MP structure; K_eff from this work (DFT),Ca1Mn4Cu3O12,204,0.0,0.8626,,0,1,structures/mp-510570.cif
mp-510604,MP structure; K_eff from this work (DFT),Mn32O48,206,0.0,0.1116,,0,1,structures/mp-510604.cif
mp-510624,MP structure; K_eff from this work (DFT),Sr1Fe1O3,221,0.0,0.8066,,0,1,structures/mp-510624.cif
mp-5124,MP structure; K_eff from this work (DFT),Mn1Ni2Sb1,225,0.0,0.8318,,0,1,structures/mp-5124.cif
mp-514,MP structure; K_eff from this work (DFT),Hf2Zn4,227,0.0,0.1246,,0,1,structures/mp-514.cif
mp-5149,MP structure; K_eff from this work (DFT),Nb1Al1Co2,225,0.0,0.4432,,0,1,structures/mp-5149.cif
mp-5323,MP structure; K_eff from this work (DFT),Ce1Al1O3,221,0.0,0.2189,,0,1,structures/mp-5323.cif
mp-532767,MP structure; K_eff from this work (DFT),K6Li1Fe24S26Cl1,221,0.0,0.0173,,0,1,structures/mp-532767.cif
mp-5396,MP structure; K_eff from this work (DFT),Mn1Co2Sb1,225,0.0,1.312,,0,1,structures/mp-5396.cif
mp-540735,MP structure; K_eff from this work (DFT),Cs2U1Br6,225,0.0,0.0663,,0,1,structures/mp-540735.cif
mp-541365,MP structure; K_eff from this work (DFT),Li1Eu1H3,221,0.0,1.5894,,0,1,structures/mp-541365.cif
mp-541595,MP structure; K_eff from this work (DFT),Co12W12N4,227,0.0,0.042,,0,1,structures/mp-541595.cif
mp-541753,MP structure; K_eff from this work (DFT),Cs2W1Br6,225,0.0,0.073,,0,1,structures/mp-541753.cif
mp-541851,MP structure; K_eff from this work (DFT),Ce2Ni21B6,225,0.0,0.0533,,0,1,structures/mp-541851.cif
mp-541852,MP structure; K_eff from this work (DFT),Co21Re2B6,225,0.0,0.9649,,0,1,structures/mp-541852.cif
mp-541940,MP structure; K_eff from this work (DFT),Cr6Si7Ni16,225,0.0,0.6111,,0,1,structures/mp-541940.cif
mp-542070,MP structure; K_eff from this work (DFT),Mn4N8O24,205,0.0,0.1304,,0,1,structures/mp-542070.cif
mp-542313,MP structure; K_eff from this work (DFT),Ce16O24,206,0.0,0.0333,,0,1,structures/mp-542313.cif
mp-542583,MP structure; K_eff from this work (DFT),Eu1Te1,225,0.0,1.1511,,0,1,structures/mp-542583.cif
mp-542727,MP structure; K_eff from this work (DFT),Cr2Co21B6,225,0.0,0.8252,,0,1,structures/mp-542727.cif
mp-542739,MP structure; K_eff from this work (DFT),Co21Sn2B6,225,0.0,0.7907,,0,1,structures/mp-542739.cif
mp-5436,MP structure; K_eff from this work (DFT),Fe1Co2Si1,225,0.0,1.5883,,0,1,structures/mp-5436.cif
mp-545735,MP structure; K_eff from this work (DFT),Ba2Nd1Ru1O6,225,0.0,0.2189,,0,1,structures/mp-545735.cif
mp-546936,MP structure; K_eff from this work (DFT),Co2Rh4O8,227,0.0,0.2275,,0,1,structures/mp-546936.cif
mp-5491,MP structure; K_eff from this work (DFT),Mn1Al1Au2,225,0.0,0.751,,0,1,structures/mp-5491.cif
mp-549970,MP structure; K_eff from this work (DFT),Ba2Zn1Re1O6,225,0.0,0.0842,,0,1,structures/mp-549970.cif
mp-550274,MP structure; K_eff from this work (DFT),Sr2Co1W1O6,225,0.0,0.2686,,0,1,structures/mp-550274.cif
mp-5515,MP structure; K_eff from this work (DFT),Li56Mn8N32,218,0.0,0.0275,,0,1,structures/mp-5515.cif
mp-551702,MP structure; K_eff from this work (DFT),Ba2Cd1Re1O6,225,0.0,0.0771,,0,1,structures/mp-551702.cif
mp-5529,MP structure; K_eff from this work (DFT),Mn1Fe2Si1,225,0.0,0.8197,,0,1,structures/mp-5529.cif
mp-553896,MP structure; K_eff from this work (DFT),K3Mo1F6,225,0.0,0.1923,,0,1,structures/mp-553896.cif
mp-554168,MP structure; K_eff from this work (DFT),K1Rb2Mo1F6,225,0.0,0.1752,,0,1,structures/mp-554168.cif
mp-554222,MP structure; K_eff from this work (DFT),Zr1Co1F6,225,0.0,0.2568,,0,1,structures/mp-554222.cif
mp-554252,MP structure; K_eff from this work (DFT),K2Na1Cr1F6,225,0.0,0.2334,,0,1,structures/mp-554252.cif
mp-554302,MP structure; K_eff from this work (DFT),Cs2Na1Mn1F6,225,0.0,0.265,,0,1,structures/mp-554302.cif
mp-554354,MP structure; K_eff from this work (DFT),Mn2Rh4O8,227,0.0,0.3643,,0,1,structures/mp-554354.cif
mp-554391,MP structure; K_eff from this work (DFT),Fe6B14I2O26,219,0.0,0.2977,,0,1,structures/mp-554391.cif
mp-554590,MP structure; K_eff from this work (DFT),Cu6B14Br2O26,219,0.0,0.0793,,0,1,structures/mp-554590.cif
mp-554638,MP structure; K_eff from this work (DFT),Ca4Ru4O14,227,0.0,0.2628,,0,1,structures/mp-554638.cif
mp-554770,MP structure; K_eff from this work (DFT),Sm4Mo4O14,227,0.0,0.1657,,0,1,structures/mp-554770.cif
mp-555123,MP structure; K_eff from this work (DFT),K1Mn1F3,221,0.0,0.7965,,0,1,structures/mp-555123.cif
mp-555403,MP structure; K_eff from this work (DFT),K3W1F6,225,0.0,0.19,,0,1,structures/mp-555403.cif
mp-555464,MP structure; K_eff from this work (DFT),K1Rb2Ni1F6,225,0.0,0.0661,,0,1,structures/mp-555464.cif
mp-555506,MP structure; K_eff from this work (DFT),Zr1Cr1F6,225,0.0,0.3241,,0,1,structures/mp-555506.cif
mp-555716,MP structure; K_eff from this work (DFT),Tm4Ru4O14,227,0.0,0.0476,,0,1,structures/mp-555716.cif
mp-555755,MP structure; K_eff from this work (DFT),Fe20Si12O48,230,0.0,0.3063,,0,1,structures/mp-555755.cif
mp-555775,MP structure; K_eff from this work (DFT),Mn6B14Br2O26,219,0.0,0.3669,,0,1,structures/mp-555775.cif
mp-555970,MP structure; K_eff from this work (DFT),Na1Tl2Mo1F6,225,0.0,0.2035,,0,1,structures/mp-555970.cif
mp-556264,MP structure; K_eff from this work (DFT),K1Rb2Cr1F6,225,0.0,0.2074,,0,1,structures/mp-556264.cif
mp-556320,MP structure; K_eff from this work (DFT),Cs2Na1Fe1F6,225,0.0,0.3584,,0,1,structures/mp-556320.cif
mp-556353,MP structure; K_eff from this work (DFT),Rb2Na1Ni1F6,225,0.0,0.0754,,0,1,structures/mp-556353.cif
mp-556424,MP structure; K_eff from this work (DFT),Rb1V1F3,221,0.0,0.4783,,0,1,structures/mp-556424.cif
mp-556487,MP structure; K_eff from this work (DFT),K2Na1Mo1F6,225,0.0,0.2122,,0,1,structures/mp-556487.cif
mp-556723,MP structure; K_eff from this work (DFT),Na12Fe8As12O48,230,0.0,0.1215,,0,1,structures/mp-556723.cif
mp-556757,MP structure; K_eff from this work (DFT),K2Na1Ni1F6,225,0.0,0.0803,,0,1,structures/mp-556757.cif
mp-556938,MP structure; K_eff from this work (DFT),Pr30Ti24Se58I8O25,225,0.0,0.0385,,0,1,structures/mp-556938.cif
mp-557133,MP structure; K_eff from this work (DFT),Cs2K1Mo1F6,225,0.0,0.1676,,0,1,structures/mp-557133.cif
mp-557257,MP structure; K_eff from this work (DFT),K1V1F3,221,0.0,0.4967,,0,1,structures/mp-557257.cif
mp-557324,MP structure; K_eff from this work (DFT),Cs2Cr1F6,225,0.0,0.1213,,0,1,structures/mp-557324.cif
mp-557397,MP structure; K_eff from this work (DFT),K2Mn1F6,225,0.0,0.2663,,0,1,structures/mp-557397.cif
mp-557411,MP structure; K_eff from this work (DFT),K1Rb2V1F6,225,0.0,0.1344,,0,1,structures/mp-557411.cif
mp-557533,MP structure; K_eff from this work (DFT),Cs2Tl1V1F6,225,0.0,0.1119,,0,1,structures/mp-557533.cif
mp-557684,MP structure; K_eff from this work (DFT),Er4V4O14,227,0.0,0.095,,0,1,structures/mp-557684.cif
mp-557686,MP structure; K_eff from this work (DFT),Zr1V1F6,225,0.0,0.2593,,0,1,structures/mp-557686.cif
mp-557903,MP structure; K_eff from this work (DFT),Lu4Ru4O14,227,0.0,0.1815,,0,1,structures/mp-557903.cif
mp-557912,MP structure; K_eff from this work (DFT),Cs2Mn1F6,225,0.0,0.1979,,0,1,structures/mp-557912.cif
mp-557958,MP structure; K_eff from this work (DFT),Cs2K1Ni1F6,225,0.0,0.062,,0,1,structures/mp-557958.cif
mp-558078,MP structure; K_eff from this work (DFT),Rb2Na1Fe1F6,225,0.0,0.3646,,0,1,structures/mp-558078.cif
mp-558111,MP structure; K_eff from this work (DFT),Rb2Mn1F6,225,0.0,0.2346,,0,1,structures/mp-558111.cif
mp-558131,MP structure; K_eff from this work (DFT),Sm4Tc4O14,227,0.0,0.2512,,0,1,structures/mp-558131.cif
mp-5584,MP structure; K_eff from this work (DFT),Ga1Mo4Se8,216,0.0,0.0427,,0,1,structures/mp-5584.cif
mp-558442,MP structure; K_eff from this work (DFT),Cr6B14I2O26,219,0.0,0.2977,,0,1,structures/mp-558442.cif
mp-558448,MP structure; K_eff from this work (DFT),Pr4Ir4O14,227,0.0,0.0813,,0,1,structures/mp-558448.cif
mp-558671,MP structure; K_eff from this work (DFT),Nd20Mo12O64,222,0.0,0.0084,,0,1,structures/mp-558671.cif
mp-558674,MP structure; K_eff from this work (DFT),K2Na1Fe1F6,225,0.0,0.3854,,0,1,structures/mp-558674.cif
mp-558749,MP structure; K_eff from this work (DFT),Rb1Mn1F3,221,0.0,0.7688,,0,1,structures/mp-558749.cif
mp-558895,MP structure; K_eff from this work (DFT),Cs2K1V1F6,225,0.0,0.1186,,0,1,structures/mp-558895.cif
mp-558960,MP structure; K_eff from this work (DFT),Dy4Tc4O14,,0.0,0.2547,,0,1,
mp-559450,MP structure; K_eff from this work (DFT),Fe4F12,227,0.0,0.2106,,0,1,structures/mp-559450.cif
mp-559454,MP structure; K_eff from this work (DFT),Cs2K1Fe1F6,225,0.0,0.2986,,0,1,structures/mp-559454.cif
mp-559750,MP structure; K_eff from this work (DFT),Lu12Fe20O48,230,0.0,0.3058,,0,1,structures/mp-559750.cif
mp-559926,MP structure; K_eff from this work (DFT),Pr1Mn4Cu3O12,204,0.0,0.897,,0,1,structures/mp-559926.cif
mp-560038,MP structure; K_eff from this work (DFT),Mn6B14I2O26,219,0.0,0.3629,,0,1,structures/mp-560038.cif
mp-560103,MP structure; K_eff from this work (DFT),Er12Fe20O48,230,0.0,0.3,,0,1,structures/mp-560103.cif
mp-5602,MP structure; K_eff from this work (DFT),Cr4Hg2Se8,227,0.0,0.2195,,0,1,structures/mp-5602.cif
mp-560329,MP structure; K_eff from this work (DFT),Ce4Zr4O14,227,0.0,0.0752,,0,1,structures/mp-560329.cif
mp-560671,MP structure; K_eff from this work (DFT),Rb2Na1V1F6,225,0.0,0.156,,0,1,structures/mp-560671.cif
mp-560710,MP structure; K_eff from this work (DFT),Cs2Tl1Mo1F6,225,0.0,0.1572,,0,1,structures/mp-560710.cif
mp-560878,MP structure; K_eff from this work (DFT),Rb2Co1F6,225,0.0,0.0788,,0,1,structures/mp-560878.cif
mp-560936,MP structure; K_eff from this work (DFT),Rb2Na1Cr1F6,225,0.0,0.2206,,0,1,structures/mp-560936.cif
mp-560956,MP structure; K_eff from this work (DFT),Cs2K1Cr1F6,225,0.0,0.1806,,0,1,structures/mp-560956.cif
mp-560963,MP structure; K_eff from this work (DFT),Rb2Na1Mo1F6,225,0.0,0.2035,,0,1,structures/mp-560963.cif
mp-560976,MP structure; K_eff from this work (DFT),K1Ni1F3,221,0.0,0.3621,,0,1,structures/mp-560976.cif
mp-561067,MP structure; K_eff from this work (DFT),K1Rb2Fe1F6,225,0.0,0.3166,,0,1,structures/mp-561067.cif
mp-561099,MP structure; K_eff from this work (DFT),Ba4Os6Cl1O18,197,0.0,0.0518,,0,1,structures/mp-561099.cif
mp-561461,MP structure; K_eff from this work (DFT),Cs2K1Mn1F6,225,0.0,0.2381,,0,1,structures/mp-561461.cif
mp-561515,MP structure; K_eff from this work (DFT),Sm1Mn4Cu3O12,204,0.0,0.9067,,0,1,structures/mp-561515.cif
mp-561520,MP structure; K_eff from this work (DFT),Cr6B14Cl2O26,219,0.0,0.3029,,0,1,structures/mp-561520.cif
mp-565814,MP structure; K_eff from this work (DFT),Fe16O24,206,0.0,0.2672,,0,1,structures/mp-565814.cif
mp-5670,MP structure; K_eff from this work (DFT),Li2Ti4O8,227,0.0,0.0449,,0,1,structures/mp-5670.cif
mp-567329,MP structure; K_eff from this work (DFT),Cr4Hg24As16Br28,205,0.0,0.0174,,0,1,structures/mp-567329.cif
mp-567370,MP structure; K_eff from this work (DFT),Ce6Se8,220,0.0,0.1257,,0,1,structures/mp-567370.cif
